,image_link,product_name,link,price,description,domain
763,https://www4.assets-gap.com/webcontent/0017/011/985/cn17011985.jpg,Floral Sleeveless V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425538002&cid=1056191&pcid=5037,59.5,"A wardrobe wonder, this sleeveless v-neck blouse has an intricate pleated detail at the center front for an architectural, paneled effect. Made in one of our easy care fabrics.",Banana Republic
764,https://www1.assets-gap.com/webcontent/0016/701/332/cn16701332.jpg,Soft Satin Sleeveless V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425419042&cid=1056191&pcid=5037,59.5,"A wardrobe wonder, this sleeveless v-neck blouse has an intricate pleated detail at the center front for an architectural, paneled effect. Made in our Soft Satin fabric that's also easy to care for.",Banana Republic
765,https://www1.assets-gap.com/webcontent/0016/752/018/cn16752018.jpg,Color-Blocked Camisole,https://bananarepublic.gap.com//browse/product.do?pid=425410022&cid=1056191&pcid=5037,54.5,"A pop of contrasting color trim at the neckline gives this versatile camisole a modern, color-blocked effect.",Banana Republic
766,https://www4.assets-gap.com/webcontent/0016/732/673/cn16732673.jpg,Color-Blocked Camisole,https://bananarepublic.gap.com//browse/product.do?pid=425410012&cid=1056191&pcid=5037,54.5,"A pop of contrasting color trim at the neckline gives this versatile camisole a modern, color-blocked effect.",Banana Republic
767,https://www4.assets-gap.com/webcontent/0016/655/521/cn16655521.jpg,Color-Blocked Camisole,https://bananarepublic.gap.com//browse/product.do?pid=425410002&cid=1056191&pcid=5037,54.5,"A pop of contrasting color trim at the neckline gives this versatile camisole a modern, color-blocked effect.",Banana Republic
768,https://www3.assets-gap.com/webcontent/0016/775/001/cn16775001.jpg,Lace Tie-Back Tank,https://bananarepublic.gap.com//browse/product.do?pid=425585002&cid=1056191&pcid=5037,69.5,Gorgeous lace adds textured and a luxe feel to this tailored top.,Banana Republic
769,https://www1.assets-gap.com/webcontent/0016/720/223/cn16720223.jpg,Linen-Cotton Button-Back Tank,https://bananarepublic.gap.com//browse/product.do?pid=425430002&cid=1056191&pcid=5037,69.5,"A button-back tank with decorative seaming accents at the front, cut in a slightly cropped length that's perfect paired with high-waisted bottoms.",Banana Republic
770,https://www3.assets-gap.com/webcontent/0016/727/207/cn16727207.jpg,Linen-Cotton Button-Back Tank,https://bananarepublic.gap.com//browse/product.do?pid=425430022&cid=1056191&pcid=5037,69.5,"A button-back tank with decorative seaming accents at the front, cut in a slightly cropped length that's perfect paired with high-waisted bottoms.",Banana Republic
771,https://www1.assets-gap.com/webcontent/0016/727/217/cn16727217.jpg,Linen-Cotton Button-Back Tank,https://bananarepublic.gap.com//browse/product.do?pid=425583002&cid=1056191&pcid=5037,59.5,"A button-back tank with decorative seaming accents at the front, cut in a slightly cropped length that's perfect paired with high-waisted bottoms.",Banana Republic
772,https://www4.assets-gap.com/webcontent/0016/992/812/cn16992812.jpg,Bow-Back Tank,https://bananarepublic.gap.com//browse/product.do?pid=425423012&cid=1056191&pcid=5037,59.5,A sporty racer-back style gets a feminine update with a tie at the back neck. Made in one of our easy care fabrics.,Banana Republic
773,https://www4.assets-gap.com/webcontent/0016/979/339/cn16979339.jpg,Bow-Back Tank,https://bananarepublic.gap.com//browse/product.do?pid=425423002&cid=1056191&pcid=5037,59.5,A sporty racer-back style gets a feminine update with a tie at the back neck. Made in one of our easy care fabrics.,Banana Republic
774,https://www3.assets-gap.com/webcontent/0016/964/865/cn16964865.jpg,Linen-Cotton Button-Back Tank,https://bananarepublic.gap.com//browse/product.do?pid=425430032&cid=1056191&pcid=5037,69.5,"A button-back tank with decorative seaming accents at the front, cut in a slightly cropped length that's perfect paired with high-waisted bottoms.",Banana Republic
775,https://www3.assets-gap.com/webcontent/0016/735/476/cn16735476.jpg,Polka Dot Strappy Camisole,https://bananarepublic.gap.com//browse/product.do?pid=425499002&cid=1056191&pcid=5037,59.5,"The perfect layering piece, this versatile camisole works well on its own or underneath your favorite blazer and is made in one of our easy care fabrics.",Banana Republic
776,https://www3.assets-gap.com/webcontent/0016/809/382/cn16809382.jpg,Floral Sleeveless V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425465002&cid=1056191&pcid=5037,59.5,"A wardrobe wonder, this sleeveless v-neck blouse has an intricate pleated detail at the center front for an architectural, paneled effect. Made in one of our easy care fabrics.",Banana Republic
777,https://www3.assets-gap.com/webcontent/0016/811/092/cn16811092.jpg,Snake Print Sleeveless V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=479715002&cid=1056191&pcid=5037,64.5,"A wardrobe wonder, this sleeveless v-neck blouse has an intricate pleated detail at the center front for an architectural, paneled effect. Made in one of our easy care fabrics.",Banana Republic
778,https://www4.assets-gap.com/webcontent/0016/720/097/cn16720097.jpg,Floral Bow-Back Tank,https://bananarepublic.gap.com//browse/product.do?pid=425459002&cid=1056191&pcid=5037,69.5,A sporty racer-back style gets a feminine update with a tie at the back neck. Made in one of our easy care fabrics.,Banana Republic
779,https://www3.assets-gap.com/webcontent/0016/775/021/cn16775021.jpg,Floral Bow-Back Tank,https://bananarepublic.gap.com//browse/product.do?pid=425567002&cid=1056191&pcid=5037,69.5,A sporty racer-back style gets a feminine update with a tie at the back neck. Made in one of our easy care fabrics.,Banana Republic
780,https://www2.assets-gap.com/webcontent/0016/741/893/cn16741893.jpg,Floral Ruffle Sleeve Top,https://bananarepublic.gap.com//browse/product.do?pid=425428002&cid=1056191&pcid=5037,59.5,"A versatile and feminine blouse with delicate ruffles at the sleeves and collar, and a tie at the neck.",Banana Republic
781,https://www1.assets-gap.com/webcontent/0016/650/822/cn16650822.jpg,Ruffle-Neck Shirt,https://bananarepublic.gap.com//browse/product.do?pid=455458022&cid=1056191&pcid=5037,69.5,"A chic top with pleated neck and button-down front, made in our Soft Satin fabric that's also easy to care for.",Banana Republic
782,https://www2.assets-gap.com/webcontent/0016/825/367/cn16825367.jpg,Ruffle-Neck Shirt,https://bananarepublic.gap.com//browse/product.do?pid=455458012&cid=1056191&pcid=5037,69.5,"A chic top with pleated neck and button-down front, made in our Soft Satin fabric that's also easy to care for.",Banana Republic
783,https://www3.assets-gap.com/webcontent/0016/771/782/cn16771782.jpg,Ruffle-Neck Shirt,https://bananarepublic.gap.com//browse/product.do?pid=455458002&cid=1056191&pcid=5037,69.5,"A chic top with pleated neck and button-down front, made in our Soft Satin fabric that's also easy to care for.",Banana Republic
784,https://www2.assets-gap.com/webcontent/0016/650/444/cn16650444.jpg,Leaf Print Cross-Front Ruffle Top,https://bananarepublic.gap.com//browse/product.do?pid=425421002&cid=1056191&pcid=5037,59.5,"A romantic ruffle flounce wraps its way across this pretty sleeveless top, that transitions easily from day to night.",Banana Republic
785,https://www3.assets-gap.com/webcontent/0016/650/394/cn16650394.jpg,Cross-Front Ruffle Top,https://bananarepublic.gap.com//browse/product.do?pid=425405002&cid=1056191&pcid=5037,59.5,"A romantic ruffle flounce wraps its way across this pretty sleeveless top, that transitions easily from day to night.",Banana Republic
786,https://www4.assets-gap.com/webcontent/0016/650/525/cn16650525.jpg,TENCEL™ Cross-Front Ruffle Top,https://bananarepublic.gap.com//browse/product.do?pid=425411002&cid=1056191&pcid=5037,59.5,"A romantic ruffle flounce wraps its way across this pretty sleeveless top, that transitions easily from day to night. Made in super soft, breathable, eco-friendly TENCEL™ for a beautiful drape.",Banana Republic
787,https://www2.assets-gap.com/webcontent/0016/716/951/cn16716951.jpg,Floral Picot-Trim Tank Top,https://bananarepublic.gap.com//browse/product.do?pid=425463002&cid=1056191&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile tank top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
788,https://www1.assets-gap.com/webcontent/0016/326/843/cn16326843.jpg,Picot-Trim Tank Top,https://bananarepublic.gap.com//browse/product.do?pid=425408002&cid=1056191&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile tank top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
789,https://www3.assets-gap.com/webcontent/0016/640/734/cn16640734.jpg,Leaf Print Sleeveless V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425469002&cid=1056191&pcid=5037,59.5,"A wardrobe wonder, this sleeveless v-neck blouse has an intricate pleated detail at the center front for an architectural, paneled effect. Made in one of our easy care fabrics.",Banana Republic
790,https://www4.assets-gap.com/webcontent/0016/666/267/cn16666267.jpg,Solid Strappy Camisole,https://bananarepublic.gap.com//browse/product.do?pid=425425022&cid=1056191&pcid=5037,49.5,"The perfect layering piece, this versatile camisole works well on its own or underneath your favorite blazer and is made in one of our easy care fabrics.",Banana Republic
791,https://www2.assets-gap.com/webcontent/0016/655/441/cn16655441.jpg,Solid Strappy Camisole,https://bananarepublic.gap.com//browse/product.do?pid=425425012&cid=1056191&pcid=5037,49.5,"The perfect layering piece, this versatile camisole works well on its own or underneath your favorite blazer and is made in one of our easy care fabrics.",Banana Republic
792,https://www4.assets-gap.com/webcontent/0016/735/762/cn16735762.jpg,Picot-Trim Tank Top,https://bananarepublic.gap.com//browse/product.do?pid=425408012&cid=1056191&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile tank top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
793,https://www4.assets-gap.com/webcontent/0016/691/511/cn16691511.jpg,Picot-Trim Tank Top,https://bananarepublic.gap.com//browse/product.do?pid=425408022&cid=1056191&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile tank top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
794,https://www1.assets-gap.com/webcontent/0016/732/591/cn16732591.jpg,Picot-Trim Tank Top,https://bananarepublic.gap.com//browse/product.do?pid=425408032&cid=1056191&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile tank top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
795,https://www3.assets-gap.com/webcontent/0016/672/102/cn16672102.jpg,Picot-Trim Tank Top,https://bananarepublic.gap.com//browse/product.do?pid=425408042&cid=1056191&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile tank top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
796,https://www1.assets-gap.com/webcontent/0015/929/244/cn15929244.jpg,Heathered Strappy Camisole,https://bananarepublic.gap.com//browse/product.do?pid=396427002&cid=1056191&pcid=5037,69.5,"The perfect layering piece, this versatile camisole works well on its own or underneath your favorite blazer and is made in one of our lightweight suiting fabrics.",Banana Republic
797,https://www3.assets-gap.com/webcontent/0015/929/239/cn15929239.jpg,Lightweight Wool Strappy Camisole,https://bananarepublic.gap.com//browse/product.do?pid=396425002&cid=1056191&pcid=5037,69.5,"The perfect layering piece, this versatile camisole works well on its own or underneath your favorite blazer and is made in our customer favorite lightweight wool. This lightweight suiting fabric is soft to the touch and has just the right amount of stretch for a smooth, comfortable fit.",Banana Republic
798,https://www2.assets-gap.com/webcontent/0015/929/268/cn15929268.jpg,Lightweight Wool Strappy Camisole,https://bananarepublic.gap.com//browse/product.do?pid=395512022&cid=1056191&pcid=5037,68.0,"The perfect layering piece, this versatile camisole works well on its own or underneath your favorite blazer and is made in our customer favorite lightweight wool. This lightweight suiting fabric is soft to the touch and has just the right amount of stretch for a smooth, comfortable fit.",Banana Republic
799,https://www1.assets-gap.com/webcontent/0016/406/670/cn16406670.jpg,Washable Silk V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425380012&cid=1056191&pcid=5037,89.5,"A wardrobe wonder, this sleeveless v-neck blouse has an intricate center seam detail at front for an architectural, paneled effect. Made in a luxurious, washable silk fabric for exceptionally easy care.",Banana Republic
800,https://www1.assets-gap.com/webcontent/0016/440/219/cn16440219.jpg,Washable Silk V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425380032&cid=1056191&pcid=5037,89.5,"A wardrobe wonder, this sleeveless v-neck blouse has an intricate center seam detail at front for an architectural, paneled effect. Made in a luxurious, washable silk fabric for exceptionally easy care.",Banana Republic
801,https://www4.assets-gap.com/webcontent/0016/582/961/cn16582961.jpg,Washable Silk V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425380002&cid=1056191&pcid=5037,89.5,"A wardrobe wonder, this sleeveless v-neck blouse has an intricate center seam detail at front for an architectural, paneled effect. Made in a luxurious, washable silk fabric for exceptionally easy care.",Banana Republic
802,https://www2.assets-gap.com/webcontent/0016/406/685/cn16406685.jpg,Washable Silk V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425380022&cid=1056191&pcid=5037,89.5,"A wardrobe wonder, this sleeveless v-neck blouse has an intricate center seam detail at front for an architectural, paneled effect. Made in a luxurious, washable silk fabric for exceptionally easy care.",Banana Republic
803,https://www4.assets-gap.com/webcontent/0016/601/979/cn16601979.jpg,Ruffle Sleeve Top,https://bananarepublic.gap.com//browse/product.do?pid=425451012&cid=1056191&pcid=5037,59.5,"A versatile and feminine blouse with delicate ruffles at the sleeves and collar, and a tie at the neck.",Banana Republic
804,https://www2.assets-gap.com/webcontent/0016/701/534/cn16701534.jpg,Ruffle Sleeve Top,https://bananarepublic.gap.com//browse/product.do?pid=425451022&cid=1056191&pcid=5037,59.5,"A versatile and feminine blouse with delicate ruffles at the sleeves and collar, and a tie at the neck.",Banana Republic
805,https://www3.assets-gap.com/webcontent/0016/672/565/cn16672565.jpg,Ruffle Sleeve Top,https://bananarepublic.gap.com//browse/product.do?pid=425451032&cid=1056191&pcid=5037,59.5,"A versatile and feminine blouse with delicate ruffles at the sleeves and collar, and a tie at the neck.",Banana Republic
806,https://www4.assets-gap.com/webcontent/0016/771/045/cn16771045.jpg,Ruffle Sleeve Top,https://bananarepublic.gap.com//browse/product.do?pid=425451002&cid=1056191&pcid=5037,59.5,"A versatile and feminine blouse with delicate ruffles at the sleeves and collar, and a tie at the neck.",Banana Republic
807,https://www3.assets-gap.com/webcontent/0016/727/395/cn16727395.jpg,Leopard Print Camisole,https://bananarepublic.gap.com//browse/product.do?pid=487096002&cid=1056191&pcid=5037,59.5,"A versatile camisole in a longer length, with a feminine v-back, made in one of our easy care fabrics.",Banana Republic
808,https://www2.assets-gap.com/webcontent/0016/727/366/cn16727366.jpg,Snake Print Camisole,https://bananarepublic.gap.com//browse/product.do?pid=479713002&cid=1056191&pcid=5037,59.5,"A versatile camisole in a longer length, with a feminine v-back, made in one of our easy care fabrics.",Banana Republic
809,https://www2.assets-gap.com/webcontent/0016/755/764/cn16755764.jpg,Poet-Sleeve Top,https://bananarepublic.gap.com//browse/product.do?pid=480255012&cid=1056194&pcid=5037,79.5,"Our version of a poet-sleeve top, made in one of our easy care fabrics.",Banana Republic
810,https://www1.assets-gap.com/webcontent/0016/720/472/cn16720472.jpg,Poet-Sleeve Top,https://bananarepublic.gap.com//browse/product.do?pid=480255002&cid=1056194&pcid=5037,79.5,"Our version of a poet-sleeve top, made in one of our easy care fabrics.",Banana Republic
811,https://www2.assets-gap.com/webcontent/0016/755/815/cn16755815.jpg,Poet-Sleeve Top,https://bananarepublic.gap.com//browse/product.do?pid=480255022&cid=1056194&pcid=5037,79.5,"Our version of a poet-sleeve top, made in one of our easy care fabrics.",Banana Republic
812,https://www2.assets-gap.com/webcontent/0016/759/866/cn16759866.jpg,Poet-Sleeve Top,https://bananarepublic.gap.com//browse/product.do?pid=480255032&cid=1056194&pcid=5037,79.5,"Our version of a poet-sleeve top, made in one of our easy care fabrics.",Banana Republic
813,https://www1.assets-gap.com/webcontent/0016/602/732/cn16602732.jpg,Poet-Sleeve Blouse,https://bananarepublic.gap.com//browse/product.do?pid=425404022&cid=1056194&pcid=5037,79.5,"Delicate ruching at the neck and romantic, poet-style sleeves update this put-together peasant top.",Banana Republic
814,https://www2.assets-gap.com/webcontent/0016/439/810/cn16439810.jpg,Poet-Sleeve Blouse,https://bananarepublic.gap.com//browse/product.do?pid=425404002&cid=1056194&pcid=5037,79.5,"Delicate ruching at the neck and romantic, poet-style sleeves update this put-together peasant top.",Banana Republic
815,https://www1.assets-gap.com/webcontent/0016/385/644/cn16385644.jpg,Floral Poet-Sleeve Blouse,https://bananarepublic.gap.com//browse/product.do?pid=425457002&cid=1056194&pcid=5037,79.5,"Delicate ruching at the neck and romantic, poet-style sleeves update this put-together peasant top.",Banana Republic
816,https://www1.assets-gap.com/webcontent/0016/717/017/cn16717017.jpg,Floral Long-Sleeve V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425400002&cid=1056194&pcid=5037,79.5,"A wardrobe wonder, this long-sleeve, v-neck blouse has an intricate pleated detail at the center front for an architectural, paneled effect.",Banana Republic
817,https://www2.assets-gap.com/webcontent/0016/735/416/cn16735416.jpg,Sheer Floral Peasant Top,https://bananarepublic.gap.com//browse/product.do?pid=425509002&cid=1056194&pcid=5037,79.5,"A soft and flowy top, designed with delicate ruffles at the neck and distinctive bishop-style sleeves for a modern, feminine feel.",Banana Republic
818,https://www4.assets-gap.com/webcontent/0016/735/803/cn16735803.jpg,Sheer Floral Peasant Top,https://bananarepublic.gap.com//browse/product.do?pid=425385002&cid=1056194&pcid=5037,79.5,"A soft and flowy top, designed with delicate ruffles at the neck and distinctive bishop-style sleeves for a modern, feminine feel.",Banana Republic
819,https://www3.assets-gap.com/webcontent/0016/732/723/cn16732723.jpg,Long-Sleeve V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425450012&cid=1056194&pcid=5037,79.5,"A wardrobe wonder, this long-sleeve, v-neck blouse has an intricate pleated detail at the center front for an architectural, paneled effect.",Banana Republic
820,https://www1.assets-gap.com/webcontent/0016/741/203/cn16741203.jpg,Long-Sleeve V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425450022&cid=1056194&pcid=5037,79.5,"A wardrobe wonder, this long-sleeve, v-neck blouse has an intricate pleated detail at the center front for an architectural, paneled effect.",Banana Republic
821,https://www1.assets-gap.com/webcontent/0016/742/282/cn16742282.jpg,Floral V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425403002&cid=1056194&pcid=5037,79.5,"A wardrobe wonder, this long-sleeve, v-neck blouse has an intricate pleated detail at the center front for an architectural, paneled effect.",Banana Republic
822,https://www2.assets-gap.com/webcontent/0016/527/196/cn16527196.jpg,Wrap-Front Top,https://bananarepublic.gap.com//browse/product.do?pid=425389012&cid=1056194&pcid=5037,79.5,"A customer favorite wrap-front style, re-imagined in playful prints and sunny seasonal shades. Made in one of our easy care fabrics.",Banana Republic
823,https://www3.assets-gap.com/webcontent/0016/511/045/cn16511045.jpg,Tie-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425456022&cid=1056194&pcid=5037,79.5,This versatile blouse has a tie at the neck that can be worn in a half-knot for an off-duty vibe or tied into a crisp bow for a feminine look and feel.,Banana Republic
824,https://www2.assets-gap.com/webcontent/0016/655/642/cn16655642.jpg,Long-Sleeve V-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425450042&cid=1056194&pcid=5037,79.5,"A wardrobe wonder, this long-sleeve, v-neck blouse has an intricate pleated detail at the center front for an architectural, paneled effect.",Banana Republic
825,https://www4.assets-gap.com/webcontent/0016/511/048/cn16511048.jpg,Tie-Neck Top,https://bananarepublic.gap.com//browse/product.do?pid=425456002&cid=1056194&pcid=5037,79.5,This versatile blouse has a tie at the neck that can be worn in a half-knot for an off-duty vibe or tied into a crisp bow for a feminine look and feel.,Banana Republic
826,https://www4.assets-gap.com/webcontent/0016/385/654/cn16385654.jpg,Poet-Sleeve Blouse,https://bananarepublic.gap.com//browse/product.do?pid=425404012&cid=1056194&pcid=5037,79.5,"Delicate ruching at the neck and romantic, poet-style sleeves update this put-together peasant top.",Banana Republic
827,https://www1.assets-gap.com/webcontent/0016/731/965/cn16731965.jpg,Peasant Top,https://bananarepublic.gap.com//browse/product.do?pid=425377002&cid=1056194&pcid=5037,79.5,"A soft and flowy top, designed with delicate ruffles at the neck and distinctive bishop-style sleeves for a modern, feminine feel.",Banana Republic
828,https://www2.assets-gap.com/webcontent/0016/732/581/cn16732581.jpg,Peasant Top,https://bananarepublic.gap.com//browse/product.do?pid=425377012&cid=1056194&pcid=5037,79.5,"A soft and flowy top, designed with delicate ruffles at the neck and distinctive bishop-style sleeves for a modern, feminine feel.",Banana Republic
829,https://www3.assets-gap.com/webcontent/0016/417/840/cn16417840.jpg,Wrap-Front Top,https://bananarepublic.gap.com//browse/product.do?pid=425389002&cid=1056194&pcid=5037,79.5,"A customer favorite wrap-front style, re-imagined in playful prints and sunny seasonal shades. Made in one of our easy care fabrics.",Banana Republic
830,https://www2.assets-gap.com/webcontent/0016/720/462/cn16720462.jpg,Sheer Leopard Print Peasant Top,https://bananarepublic.gap.com//browse/product.do?pid=479714002&cid=1056194&pcid=5037,79.5,"A soft and flowy top, designed with delicate ruffles at the neck and distinctive bishop-style sleeves for a modern, feminine feel.",Banana Republic
831,https://www2.assets-gap.com/webcontent/0016/293/572/cn16293572.jpg,Leopard Print Poet-Sleeve Top,https://bananarepublic.gap.com//browse/product.do?pid=444173002&cid=1056194&pcid=5037,88.0,"Our version of a poet-sleeve top, made in a soft woven fabric that's also easy to care for.",Banana Republic
832,https://www3.assets-gap.com/webcontent/0016/732/693/cn16732693.jpg,Eyelet Top,https://bananarepublic.gap.com//browse/product.do?pid=425503002&cid=1056192&pcid=5037,89.5,"Unlined and perfect for summer, this summer-ready top is all about the luxurious, lacey eyelet material.",Banana Republic
833,https://www1.assets-gap.com/webcontent/0016/720/108/cn16720108.jpg,Eyelet Top,https://bananarepublic.gap.com//browse/product.do?pid=425503022&cid=1056192&pcid=5037,89.5,"Unlined and perfect for summer, this summer-ready top is all about the luxurious, lacey eyelet material.",Banana Republic
834,https://www3.assets-gap.com/webcontent/0016/728/039/cn16728039.jpg,Eyelet Top,https://bananarepublic.gap.com//browse/product.do?pid=425503012&cid=1056192&pcid=5037,89.5,"Unlined and perfect for summer, this summer-ready top is all about the luxurious, lacey eyelet material.",Banana Republic
835,https://www4.assets-gap.com/webcontent/0016/720/075/cn16720075.jpg,Contrast Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425406002&cid=1056192&pcid=5037,69.5,Contrasting ribbed knit trim at the sleeves and neckline add a sporty twist to this short-sleeve top.,Banana Republic
836,https://www1.assets-gap.com/webcontent/0016/666/150/cn16666150.jpg,Contrast Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425406022&cid=1056192&pcid=5037,69.5,Contrasting ribbed knit trim at the sleeves and neckline add a sporty twist to this short-sleeve top.,Banana Republic
837,https://www4.assets-gap.com/webcontent/0016/673/469/cn16673469.jpg,Contrast Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425406012&cid=1056192&pcid=5037,69.5,Contrasting ribbed knit trim at the sleeves and neckline add a sporty twist to this short-sleeve top.,Banana Republic
838,https://www3.assets-gap.com/webcontent/0016/732/611/cn16732611.jpg,Floral Split-Neck Blouse,https://bananarepublic.gap.com//browse/product.do?pid=425566002&cid=1056192&pcid=5037,69.5,"Flirty, feminine, and flattering, this split-neck top has delicate shirring at the neck.",Banana Republic
839,https://www4.assets-gap.com/webcontent/0016/732/703/cn16732703.jpg,Floral Split-Neck Blouse,https://bananarepublic.gap.com//browse/product.do?pid=425507002&cid=1056192&pcid=5037,69.5,"Flirty, feminine, and flattering, this split-neck top has delicate shirring at the neck.",Banana Republic
840,https://www3.assets-gap.com/webcontent/0016/720/086/cn16720086.jpg,Floral Contrast Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425453002&cid=1056192&pcid=5037,69.5,Contrasting ribbed knit trim at the sleeves and neckline add a sporty twist to this short-sleeve top.,Banana Republic
841,https://www4.assets-gap.com/webcontent/0016/732/633/cn16732633.jpg,Solid Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425384032&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
842,https://www1.assets-gap.com/webcontent/0016/700/387/cn16700387.jpg,Floral Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425427002&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
843,https://www3.assets-gap.com/webcontent/0016/326/788/cn16326788.jpg,Solid Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425384072&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
844,https://www1.assets-gap.com/webcontent/0016/640/929/cn16640929.jpg,Leaf Print Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425439002&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
845,https://www2.assets-gap.com/webcontent/0016/330/412/cn16330412.jpg,Solid Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425384012&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
846,https://www2.assets-gap.com/webcontent/0016/326/774/cn16326774.jpg,Solid Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425384042&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
847,https://www3.assets-gap.com/webcontent/0016/326/878/cn16326878.jpg,Solid Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425384002&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
848,https://www4.assets-gap.com/webcontent/0016/326/803/cn16326803.jpg,Solid Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425384022&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
849,https://www1.assets-gap.com/webcontent/0016/851/983/cn16851983.jpg,Floral Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425398002&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
850,https://www4.assets-gap.com/webcontent/0016/326/745/cn16326745.jpg,Stripe Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425547002&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
851,https://www3.assets-gap.com/webcontent/0016/809/421/cn16809421.jpg,Floral Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425581002&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
852,https://www2.assets-gap.com/webcontent/0016/683/032/cn16683032.jpg,Floral Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425402002&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
853,https://www3.assets-gap.com/webcontent/0016/716/959/cn16716959.jpg,Leaf Print Picot-Trim Top,https://bananarepublic.gap.com//browse/product.do?pid=425426002&cid=1056192&pcid=5037,59.5,"Like tiny loops of delicate lace, our designers finished this versatile top with intricate picot edging for a romantic touch that looks and feel luxe.",Banana Republic
