prod_page_link,image_link,name,price,description,brand
https://www2.hm.com/en_us/productpage.0665294001.html,"http://lp2.hm.com/hmgoepprod?set=source[/c6/b1/c6b11aa413a26cfee0d95dbfaaede5c5a5c7affe.jpg],origin[dam],category[ladies_trousers_loose],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main] ",Wide-leg Pants,24.99,"Ankle-length pants in textured-weave fabric with a regular waist. Elasticized drawstring waistband, side-seam pockets, and straight, wide legs.",H&M
https://www2.hm.com/en_us/productpage.0749214001.html,"http://lp2.hm.com/hmgoepprod?set=source[/0f/22/0f223eecba34b0a73c88a632106c66f9eec7b546.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Super Slim-fit Pants,24.99,"5-pocket pants in washed superstretch twill. Regular waist, zip fly with button, and skinny legs.",H&M
https://www2.hm.com/en_us/productpage.0679484001.html,"http://lp2.hm.com/hmgoepprod?set=source[/01/0e/010ee39ac3f8c260d88062beb911e646f1a7a9c6.jpg],origin[dam],category[ladies_trousers_slim],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Super Slim-fit Pants,24.99,"5-pocket pants in washed superstretch twill. Regular waist, zip fly with button, and skinny legs.",H&M
https://www2.hm.com/en_us/productpage.0571092001.html,"http://lp2.hm.com/hmgoepprod?set=source[/18/ca/18ca5ee94d8cfd5e7685754846f53897a64b72be.jpg],origin[dam],category[ladies_trousers_chinosslacks],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Lyocell Paper-bag Pants,34.99,"CONSCIOUS. Pants in woven Tencel® lyocell with a removable tie belt, pleats at top, and a side zip. Side pockets, mock back pockets, and tapered legs.",H&M
https://www2.hm.com/en_us/productpage.0740010002.html,"http://lp2.hm.com/hmgoepprod?set=source[/f8/21/f8217e30369426fb679652a5b6970b1cb97cf211.jpg],origin[dam],category[ladies_trousers_joggers],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Sweatpants,24.99,"Sweatpants with wide elastication and a drawstring at waist. Side pockets and legs with contrasting side stripes and wide, cuffed hems. Soft, brushed inside.",H&M
https://www2.hm.com/en_us/productpage.0638702001.html,"http://lp2.hm.com/hmgoepprod?set=source[/49/b4/49b4ac20cb0ec0a7100c02df6be2eea17654adb5.jpg],origin[dam],category[ladies_trousers_chinosslacks],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Satin Pants,39.99,"Pants in thick, slightly stretchy satin. Elasticized waistband, zip with concealed hook-and-eye fastener, and tapered legs with decorative seams. Slit at hems.",H&M
https://www2.hm.com/en_us/productpage.0762913001.html,"http://lp2.hm.com/hmgoepprod?set=source[/a3/82/a382847892abeefbf19f0e5ddd266208777bd729.jpg],origin[dam],category[ladies_trousers_leggings],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",3/4-length Leggings,17.99,"3/4-length leggings in ribbed jersey with a wide, elasticized waistband.",H&M
https://www2.hm.com/en_us/productpage.0576773016.html,"http://lp2.hm.com/hmgoepprod?set=source[/74/9b/749ba37ad08c40d135bc8a55bae13648081a287c.jpg],origin[dam],category[ladies_trousers_chinosslacks],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Cotton Chinos,24.99,"Chinos in airy, woven cotton fabric. Zip fly, side pockets, and welt back pockets. Tapered legs.",H&M
https://www2.hm.com/en_us/productpage.0607249001.html,"http://lp2.hm.com/hmgoepprod?set=source[/6f/db/6fdb9a30054a2e90d157fc8f07911f264d63e37b.jpg],origin[dam],category[ladies_trousers_slim],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Treggings with Buttons,24.99,"Ankle-length treggings in stretch twill with a high waist. Decorative buttons at sides, concealed side zip, and slim legs.",H&M
https://www2.hm.com/en_us/productpage.0670942008.html,"http://lp2.hm.com/hmgoepprod?set=source[/ad/d2/add2e2ae9e9bd07e9778e9e91443ae806c346f58.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Slim High Waist Pants,17.99,"Pants in woven, stretch cotton-blend fabric with a high waist. Concealed side zip, side pockets, and slim, ankle-length legs.",H&M
https://www2.hm.com/en_us/productpage.0701203001.html,"http://lp2.hm.com/hmgoepprod?set=source[/38/be/38be4f7894367b35e05442a2479466ee7a513059.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Stretch Velvet Pants,34.99,"5-pocket pants in stretch cotton velvet. Regular waist, zip fly with button, and slim legs.",H&M
https://www2.hm.com/en_us/productpage.0576773019.html,"http://lp2.hm.com/hmgoepprod?set=source[/6c/ad/6cadda36ac30bb210327b38d25f3b6f9010c6a4b.jpg],origin[dam],category[ladies_trousers_chinosslacks],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Cotton Chinos,24.99,"Chinos in airy, woven cotton fabric. Zip fly, side pockets, and welt back pockets. Tapered legs.",H&M
https://www2.hm.com/en_us/productpage.0730292001.html,"http://lp2.hm.com/hmgoepprod?set=source[/97/08/97080a99143edd70a73060956206240ff1d4a9db.jpg],origin[dam],category[ladies_trousers_joggers],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Jersey Pants with Lace,29.99,"Pants in thick jersey with a high waist. Elasticized waistband and straight-cut, tapered legs with contrasting side stripes in lace.",H&M
https://www2.hm.com/en_us/productpage.0607249002.html,"http://lp2.hm.com/hmgoepprod?set=source[/0d/13/0d133cb5b63d56337e8d019116af66381c516aec.jpg],origin[dam],category[ladies_trousers_slim],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Treggings with Buttons,24.99,"Ankle-length treggings in stretch twill with a high waist. Decorative buttons at sides, concealed side zip, and slim legs.",H&M
https://www2.hm.com/en_us/productpage.0741763001.html,"http://lp2.hm.com/hmgoepprod?set=source[/b6/8c/b68c8f74176510678d6845a80442b66c988f8ee1.jpg],origin[dam],category[ladies_trousers_slim],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main] ",Bib Overalls,39.99,"Bib overalls in stretch twill. Adjustable suspenders with metal fasteners. Bib pocket with zip, regular back pockets, mock fly, and side zip. Slim legs with zip at hems.",H&M
https://www2.hm.com/en_us/productpage.0636784001.html,"http://lp2.hm.com/hmgoepprod?set=source[/66/80/668024cdbb8fa9e1f429e87d28c4ab2ae8995ca7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Wide-cut Pull-on Pants,24.99,"Pull-on pants in woven, softly draped fabric with a printed pattern. Elasticized waistband, side pockets, and straight, wide legs.",H&M
https://www2.hm.com/en_us/productpage.0588689010.html,"http://lp2.hm.com/hmgoepprod?set=source[/9d/6c/9d6cafc0d8765bc945f0a7bb3ec92783dd56bbb3.jpg],origin[dam],category[ladies_trousers_slim],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Super Slim-fit Pants,19.99,"5-pocket pants in washed superstretch twill. Regular waist, zip fly with button, and skinny legs.",H&M
https://www2.hm.com/en_us/productpage.0638629002.html,"http://lp2.hm.com/hmgoepprod?set=source[/59/78/59783ffd447622a7b412a28b03ab0dfb6deae3ea.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Ankle-length Pants,34.99,"Ankle-length pants in woven fabric with a high waist and removable tie belt. Wide, elasticized waistband, mock fly, side pockets, and mock welt back pockets. Wide legs.",H&M
https://www2.hm.com/en_us/productpage.0752607008.html,"http://lp2.hm.com/hmgoepprod?set=source[/39/73/39736be31554d3b5dd0ab38d86e63be24ad7b040.jpg],origin[dam],category[ladies_trousers_leggings],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Leggings,34.99,"Leggings with a wide, elasticized waistband.",H&M
https://www2.hm.com/en_us/productpage.0570189001.html,"http://lp2.hm.com/hmgoepprod?set=source[/c1/8c/c18c6dcb3931987506aa15ddd5408c47fd527b6f.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/main] ",Treggings,17.99,"Slim-fit, denim-look leggings in stretch twill with an elasticized waistband. High waist.",H&M
https://www2.hm.com/en_us/productpage.0588689013.html,"http://lp2.hm.com/hmgoepprod?set=source[/21/9e/219ef015d458058473c3b97181f3355d4e56554f.jpg],origin[dam],category[ladies_trousers_slim],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Super Slim-fit Pants,19.99,"5-pocket pants in washed superstretch twill. Regular waist, zip fly with button, and skinny legs.",H&M
https://www2.hm.com/en_us/productpage.0654087002.html,"http://lp2.hm.com/hmgoepprod?set=source[/59/ae/59ae1f75dbbe534b9f9db78a577405e21f537417.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Wide-leg Pants,24.99,"Pants in woven, crêped fabric. Elastication at back of waist, pleats at, front, and zip fly with button. Side pockets, dropped gusset, and wide, gently tapered legs.",H&M
https://www2.hm.com/en_us/productpage.0676191002.html,"http://lp2.hm.com/hmgoepprod?set=source[/d8/e0/d8e0c4599ae50950a9f53ba029fb2035709403e3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Pull-on Velour Pants,39.99,"Ankle-length pants in velour with a regular waist. Elastication at back of waistband. Mock fly, side pockets, and mock back pockets. Straight fit with tapered legs.",H&M
https://www2.hm.com/en_us/productpage.0679484002.html,"http://lp2.hm.com/hmgoepprod?set=source[/96/bb/96bb8c5c96bb35a3aa9480912fc16461b42ff950.jpg],origin[dam],category[ladies_trousers_slim],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main] ",Super Slim-fit Pants,24.99,"5-pocket pants in washed superstretch twill. Regular waist, zip fly with button, and skinny legs.",H&M
https://www2.hm.com/en_us/productpage.0705938001.html,"http://lp2.hm.com/hmgoepprod?set=source[/16/42/1642825f7c5dae020cee76c1f6dee415a08f8f91.jpg],origin[dam],category[ladies_trousers_loose],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Velour Culottes,24.99,"Wide-leg, ankle-length pants in velour with an elasticized waistband.",H&M
https://www2.hm.com/en_us/productpage.0697329009.html,"http://lp2.hm.com/hmgoepprod?set=source[/bf/aa/bfaa0841cf9cd4dc4613d8f24baf881092ce49db.jpg],origin[dam],category[ladies_trousers_flare],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Flared Pants,39.99,"Pants in woven, crêped fabric with raw edges. High waist and gently flared legs.",H&M
https://www2.hm.com/en_us/productpage.0748856004.html,"http://lp2.hm.com/hmgoepprod?set=source[/62/46/62463d34064c5fa734538d9dfaad610ff5aa0b61.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Jacquard-weave Wrapover Blouse,12.99,"V-neck blouse in jacquard-weave viscose fabric. Wrapover front fastens with concealed ties and hook-and-eye fastening. Narrow ties at one side, long sleeves with opening and buttons at cuffs, and a seam at waist. Gently flared peplum.",H&M
https://www2.hm.com/en_us/productpage.0748856002.html,"http://lp2.hm.com/hmgoepprod?set=source[/7a/fb/7afb0b4737c9532d152b57f4bf4f3bc769a6eba8.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Jacquard-weave Wrapover Blouse,12.99,"V-neck blouse in jacquard-weave viscose fabric. Wrapover front fastens with concealed ties and hook-and-eye fastening. Narrow ties at one side, long sleeves with opening and buttons at cuffs, and a seam at waist. Gently flared peplum.",H&M
https://www2.hm.com/en_us/productpage.0748856001.html,"http://lp2.hm.com/hmgoepprod?set=source[/d0/4f/d04f2d256e207c236aa4e76901ada185f999cd02.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Jacquard-weave Wrapover Blouse,12.99,"V-neck blouse in jacquard-weave viscose fabric. Wrapover front fastens with concealed ties and hook-and-eye fastening. Narrow ties at one side, long sleeves with opening and buttons at cuffs, and a seam at waist. Gently flared peplum.",H&M
https://www2.hm.com/en_us/productpage.0748856003.html,"http://lp2.hm.com/hmgoepprod?set=source[/dd/e5/dde52ce516b942413fb4d7be1d13093775076b52.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Jacquard-weave Wrapover Blouse,12.99,"V-neck blouse in jacquard-weave viscose fabric. Wrapover front fastens with concealed ties and hook-and-eye fastening. Narrow ties at one side, long sleeves with opening and buttons at cuffs, and a seam at waist. Gently flared peplum.",H&M
https://www2.hm.com/en_us/productpage.0725608001.html,"http://lp2.hm.com/hmgoepprod?set=source[/15/09/15099eb57f839cbc4e48ea7026fab7ece3c64d77.jpg],origin[dam],category[ladies_shirtblouses_offshoulderblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Off-the-shoulder Blouse,9.99,"Off-the-shoulder blouse in woven gingham fabric. Elasticized upper edge, decorative buttons at front, and 3/4-length sleeves with elasticized cuffs. Elasticized seam at waist and ruffle trim at hem.",H&M
https://www2.hm.com/en_us/productpage.0697564010.html,"http://lp2.hm.com/hmgoepprod?set=source[/8b/57/8b57f8e586c103ca86e7df98bf8c805bc4ff993a.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Cotton Shirt,12.99,"Shirt in airy cotton fabric with a collar, buttons at front, and long sleeves with button at cuffs. Rounded hem.",H&M
https://www2.hm.com/en_us/productpage.0696594008.html,"http://lp2.hm.com/hmgoepprod?set=source[/f2/ed/f2ed0daa79b6619ffc3f0e644039bafc3b687ce1.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Sleeveless Blouse,12.99,"Sleeveless blouse in airy, woven fabric. Collar, buttons at front, and yoke at back with box pleat. Rounded hem, slightly longer at back.",H&M
https://www2.hm.com/en_us/productpage.0733094001.html,"http://lp2.hm.com/hmgoepprod?set=source[/55/1c/551c122a1dfb317d58c33f6d183fd1429d3ecc0c.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Blouse with Tie Sleeves,24.99,"Blouse in woven fabric with a slight sheen. Small, gathered stand-up collar, V-neck opening and concealed buttons at front, and short, wide, raglan sleeves with ties.",H&M
https://www2.hm.com/en_us/productpage.0747216003.html,"http://lp2.hm.com/hmgoepprod?set=source[/f8/ef/f8ef7f8cc4256a45e23cda0e1a0a03b7204a744b.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Patterned Viscose Blouse,17.99,"Patterned blouse in woven viscose fabric with a V-neck, drawstring at front, and short sleeves. Seam at hem with a flounce. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0728445001.html,"http://lp2.hm.com/hmgoepprod?set=source[/4c/9b/4c9b7dc7f7db8b7c86578906c45fa6c6d9561acd.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Flounced Blouse,34.99,"Blouse in woven, crêped fabric. V-neck at front with wide ruffle trim, yoke at back with gathers, and long sleeves with buttons at cuffs. Lined.",H&M
https://www2.hm.com/en_us/productpage.0713698003.html,"http://lp2.hm.com/hmgoepprod?set=source[/03/59/0359ba91afcb7caa3d0effb895a5666ba6ed8aee.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Long Shirt,24.99,"Long shirt in airy, woven, striped viscose fabric. Collar, classic button placket, and open chest pocket. Yoke at back, long sleeves with buttons at cuffs, and rounded hem with slits at sides. Slightly longer back section.",H&M
https://www2.hm.com/en_us/productpage.0715997004.html,"http://lp2.hm.com/hmgoepprod?set=source[/c0/68/c0682f9f3705c9355324d43c7d82df83b4f5853a.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",V-neck Blouse,12.99,"Short blouse in woven, crêped fabric with a V-neck. Short, flounced sleeves, knot detail at hem, and elastication at back of hem. Slightly shorter at front.",H&M
https://www2.hm.com/en_us/productpage.0697564006.html,"http://lp2.hm.com/hmgoepprod?set=source[/02/c2/02c2a8dfdbdf61d36cff976d69859111d27587d6.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Cotton Shirt,12.99,"Shirt in airy cotton fabric with a collar, buttons at front, and long sleeves with button at cuffs. Rounded hem.",H&M
https://www2.hm.com/en_us/productpage.0697050011.html,"http://lp2.hm.com/hmgoepprod?set=source[/ce/e2/cee20c93420107f5f6b7e4ba4ad0bf9af97dc90d.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Sleeveless Blouse,9.99,"Sleeveless blouse in airy chiffon with a collar, buttons at front, and yoke at back with pleat. Rounded hem, slightly longer at back.",H&M
https://www2.hm.com/en_us/productpage.0695857002.html,"http://lp2.hm.com/hmgoepprod?set=source[/cd/b0/cdb04d0128e349b839a89df0a30728747bd12ac1.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Tie-hem Viscose Blouse,17.99,"Short blouse in woven viscose fabric. V-neck, buttons at front, and long sleeves. Tie detail at hem.",H&M
https://www2.hm.com/en_us/productpage.0697054018.html,"http://lp2.hm.com/hmgoepprod?set=source[/11/dd/11dd952bdbef52eae07e6959546f943e8484b114.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Long-sleeved Blouse,14.99,"Blouse in woven cotton fabric with a collar, buttons at front, and gathers at shoulders. Long sleeves with buttons at cuffs. Rounded hem, slightly longer at back.",H&M
https://www2.hm.com/en_us/productpage.0735763003.html,"http://lp2.hm.com/hmgoepprod?set=source[/07/15/0715183058201d03214b2f85e94e734c9e4c6055.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Wrapover Blouse with Collar,24.99,"CONSCIOUS. V-neck blouse in woven fabric. Collar, attached wrap-front section with concealed hook-and-eye fastener, and yoke at back with pleat. Long sleeves with buttons at cuffs. Polyester content is partly recycled.",H&M
https://www2.hm.com/en_us/productpage.0733838002.html,"http://lp2.hm.com/hmgoepprod?set=source[/5b/5b/5b5b2a14f1fe6596c73e4ce6e9421d4e88e25e4b.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Puff-sleeved Blouse,79.99,"STUDIO COLLECTION. Straight-cut blouse in airy, woven rami fabric with a zebra-striped pattern. Yoke at back, small opening and button at back of neck, and puff sleeves with fullness at top tapering to cuffs with button. Longer, gently rounded back section and slits at sides.",H&M
https://www2.hm.com/en_us/productpage.0733839003.html,"http://lp2.hm.com/hmgoepprod?set=source[/42/cd/42cdbe9a7e2787225e2d50c65c3de581f8ae4515.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Pattern-weave Blouse,79.99,"STUDIO COLLECTION. Blouse in pattern-weave viscose fabric with a sheen. Stand-up collar, bib front with button placket, gathered yoke at back, and long, wide sleeves with wide, buttoned cuffs. Straight-cut with gently sloping side seams for a gentle draping effect. Slits at sides. Longer at back.",H&M
https://www2.hm.com/en_us/productpage.0734287003.html,"http://lp2.hm.com/hmgoepprod?set=source[/8f/ba/8fbadc3fe7c74efa6260a28e1d4b848edc29fc59.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",V-neck Blouse,17.99,"Sleeveless blouse in woven, crêped viscose fabric. V-neck, covered buttons at front, and yoke at shoulders and back with decorative gathers. Rounded hem, longer at back.",H&M
https://www2.hm.com/en_us/productpage.0697050012.html,"http://lp2.hm.com/hmgoepprod?set=source[/59/35/59351b4a3aa7511dadf7c10b39d557f92454f061.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Sleeveless Blouse,9.99,"Sleeveless blouse in airy chiffon with a collar, buttons at front, and yoke at back with pleat. Rounded hem, slightly longer at back.",H&M
https://www2.hm.com/en_us/productpage.0707767002.html,"http://lp2.hm.com/hmgoepprod?set=source[/c7/2d/c72d3f9bc4e2342c36864ef3a3fc425dd4e6d59f.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Lyocell Shirt,34.99,"CONSCIOUS. V-neck shirt in woven Tencel® lyocell fabric with a collar, buttons at front, and yoke at back with pleat. Open chest pocket, dropped shoulders, and long sleeves with roll-up tab and button. Buttons at cuffs. Rounded hem, slightly longer at back. Relaxed fit.",H&M
https://www2.hm.com/en_us/productpage.0697564018.html,"http://lp2.hm.com/hmgoepprod?set=source[/1c/1a/1c1ad140740202d7d9ad9c156096aca49e3502e3.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Cotton Shirt,12.99,"Shirt in airy cotton fabric with a collar, buttons at front, and long sleeves with button at cuffs. Rounded hem.",H&M
https://www2.hm.com/en_us/productpage.0697054026.html,"http://lp2.hm.com/hmgoepprod?set=source[/6c/ee/6cee5de6a56cf32e9deca7aa33dd0862a3a33938.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Long-sleeved Blouse,14.99,"Blouse in woven cotton fabric with a collar, buttons at front, and gathers at shoulders. Long sleeves with buttons at cuffs. Rounded hem, slightly longer at back.",H&M
https://www2.hm.com/en_us/productpage.0708464006.html,"http://lp2.hm.com/hmgoepprod?set=source[/11/61/1161afe72e7721945511babf9da334062e16c1f0.jpg],origin[dam],category[ladies_shirtblouses_offshoulderblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Off-the-shoulder Blouse,17.99,Off-the-shoulder blouse in woven fabric with lace and decorative ties at front. Elasticized upper edge and short sleeves.,H&M
https://www2.hm.com/en_us/productpage.0723158003.html,"http://lp2.hm.com/hmgoepprod?set=source[/29/fc/29fc0f317dc28410fb73099ff3a4c3f602c5b2d0.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Blouse,17.99,"Short, boxy blouse in softly draped, woven viscose fabric. Collar, buttons at front, and short dolman sleeves. Slits at sides.",H&M
https://www2.hm.com/en_us/productpage.0718623005.html,"http://lp2.hm.com/hmgoepprod?set=source[/14/06/1406feb4dd6aac547703a9b0a29da5d97734bbcf.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Eyelet Embroidery Blouse,24.99,"Long-sleeved blouse in woven cotton fabric with eyelet embroidery. V-neck, buttons at front, and tie detail at hem.",H&M
https://www2.hm.com/en_us/productpage.0746281002.html,"http://lp2.hm.com/hmgoepprod?set=source[/5c/56/5c565176987069a4372f5d9af9c1d9a18b7eb875.jpg],origin[dam],category[ladies_shirtsblouses_tunics],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Long Blouse with Buttons,34.99,"Long blouse in airy, woven fabric with a printed pattern. V-neck, draping at bust, and buttons at top. Small ruffles at shoulders and below bust, wide, 3/4-length raglan sleeves, seam at waist, and high slits at front and sides. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0697564004.html,"http://lp2.hm.com/hmgoepprod?set=source[/f5/30/f5307a2275618974c70b6102efed7b038f68f2e7.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Cotton Shirt,12.99,"Shirt in airy cotton fabric with a collar, buttons at front, and long sleeves with button at cuffs. Rounded hem.",H&M
https://www2.hm.com/en_us/productpage.0730135003.html,"http://lp2.hm.com/hmgoepprod?set=source[/02/4c/024cbd8a2ecf426463bad819aa1073efc4eefdf3.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Off-the-shoulder Blouse,24.99,"Off-the-shoulder blouse in crêped chiffon with a printed pattern. Elasticized upper edge, long sleeves, and elasticized cuffs with ruffle. Straight-cut hem.",H&M
https://www2.hm.com/en_us/productpage.0707488001.html,"http://lp2.hm.com/hmgoepprod?set=source[/5b/13/5b13961f58bfd1006906e7c002c0e323fa4391ff.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Viscose Blouse,19.99,"Blouse in woven viscose fabric with a collar, buttons at front, and yoke at back with pleat. Long sleeves with button at cuffs. Rounded hem.",H&M
https://www2.hm.com/en_us/productpage.0730402002.html,"http://lp2.hm.com/hmgoepprod?set=source[/9b/30/9b30a7e09660f303073e9c68478a5e10f47cd8bf.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",V-neck Peplum Blouse,24.99,"V-neck blouse in airy, woven fabric. Buttons at front, seam at waist with a peplum, and long sleeves with a gently gathered seam at top. Smocked, elasticized cuffs with ties and a ruffle.",H&M
https://www2.hm.com/en_us/productpage.0748695002.html,"http://lp2.hm.com/hmgoepprod?set=source[/d8/fe/d8fede0369d0103ad8e4bca77f80c1e45cce73f4.jpg],origin[dam],category[ladies_shirtsblouses_tunics],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main] ",Eyelet Embroidery Tunic,79.99,"Tunic in woven cotton fabric with eyelet embroidery. Small ruffled collar, opening at back of neck with covered buttons, long raglan sleeves, and wide cuffs with ruffle and covered buttons. Flounce at hem. Inner tunic in woven viscose fabric with narrow, adjustable shoulder straps.",H&M
https://www2.hm.com/en_us/productpage.0716679001.html,"http://lp2.hm.com/hmgoepprod?set=source[/cd/ec/cdec98d3431702f7e1a6cddba6fa888d5d1ef39f.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",V-neck Blouse,24.99,"Wide-cut, V-neck blouse in airy, woven fabric with a decorative seam at front. Cap sleeves.",H&M
https://www2.hm.com/en_us/productpage.0780729002.html,"http://lp2.hm.com/hmgoepprod?set=source[/64/0f/640fce5bc6756ab7cdd0b7b6dd697f79b64af2be.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Balloon-sleeved Blouse,39.99,"Blouse in airy, woven cotton fabric. Collar, buttons at front, and short balloon sleeves with elasticized cuffs. Double-layer yoke and rounded hem. Slightly longer at back.",H&M
